180:00 - Deadhead Count: 1235  Mandays: 14124, Active Legs: 15063, Excluded Legs: 2255, DH Excluded Legs: 1216, newMandays: 12788
184:00 - Deadhead Count: 1220  Mandays: 14113, Active Legs: 15103, Excluded Legs: 2215, DH Excluded Legs: 1204, newMandays: 12786
188:00 - Deadhead Count: 1238  Mandays: 14152, Active Legs: 15191, Excluded Legs: 2127, DH Excluded Legs: 1220, newMandays: 12814
192:00 - Deadhead Count: 1241  Mandays: 14156, Active Legs: 15209, Excluded Legs: 2109, DH Excluded Legs: 1218, newMandays: 12812
196:00 - Deadhead Count: 1261  Mandays: 14157, Active Legs: 15241, Excluded Legs: 2077, DH Excluded Legs: 1247, newMandays: 12780
200:00 - Deadhead Count: 1238  Mandays: 14134, Active Legs: 15274, Excluded Legs: 2044, DH Excluded Legs: 1222, newMandays: 12774
204:00 - Deadhead Count: 1238  Mandays: 14134, Active Legs: 15274, Excluded Legs: 2044, DH Excluded Legs: 1222, newMandays: 12774
208:00 - Deadhead Count: 1238  Mandays: 14134, Active Legs: 15274, Excluded Legs: 2044, DH Excluded Legs: 1222, newMandays: 12774
212:00 - Deadhead Count: 1238  Mandays: 14134, Active Legs: 15274, Excluded Legs: 2044, DH Excluded Legs: 1222, newMandays: 12774
216:00 - Deadhead Count: 1238  Mandays: 14134, Active Legs: 15274, Excluded Legs: 2044, DH Excluded Legs: 1222, newMandays: 12774
220:00 - Deadhead Count: 1229  Mandays: 14000, Active Legs: 15278, Excluded Legs: 2040, DH Excluded Legs: 1211, newMandays: 12659
224:00 - Deadhead Count: 1224  Mandays: 14012, Active Legs: 15317, Excluded Legs: 2001, DH Excluded Legs: 1209, newMandays: 12670
228:00 - Deadhead Count: 1224  Mandays: 14012, Active Legs: 15317, Excluded Legs: 2001, DH Excluded Legs: 1209, newMandays: 12670
232:00 - Deadhead Count: 1224  Mandays: 14012, Active Legs: 15317, Excluded Legs: 2001, DH Excluded Legs: 1209, newMandays: 12670
236:00 - Deadhead Count: 1224  Mandays: 14012, Active Legs: 15317, Excluded Legs: 2001, DH Excluded Legs: 1209, newMandays: 12670
240:00 - Deadhead Count: 1224  Mandays: 14012, Active Legs: 15317, Excluded Legs: 2001, DH Excluded Legs: 1209, newMandays: 12670
244:00 - Deadhead Count: 1224  Mandays: 14012, Active Legs: 15317, Excluded Legs: 2001, DH Excluded Legs: 1209, newMandays: 12670
248:00 - Deadhead Count: 1224  Mandays: 14012, Active Legs: 15317, Excluded Legs: 2001, DH Excluded Legs: 1209, newMandays: 12670
252:00 - Deadhead Count: 1224  Mandays: 14012, Active Legs: 15317, Excluded Legs: 2001, DH Excluded Legs: 1209, newMandays: 12670
256:00 - Deadhead Count: 1224  Mandays: 14012, Active Legs: 15317, Excluded Legs: 2001, DH Excluded Legs: 1209, newMandays: 12670
260:00 - Deadhead Count: 1224  Mandays: 14012, Active Legs: 15317, Excluded Legs: 2001, DH Excluded Legs: 1209, newMandays: 12670
264:00 - Deadhead Count: 1224  Mandays: 14012, Active Legs: 15317, Excluded Legs: 2001, DH Excluded Legs: 1209, newMandays: 12670
268:00 - Deadhead Count: 1224  Mandays: 14012, Active Legs: 15317, Excluded Legs: 2001, DH Excluded Legs: 1209, newMandays: 12670
272:00 - Deadhead Count: 1224  Mandays: 14012, Active Legs: 15317, Excluded Legs: 2001, DH Excluded Legs: 1209, newMandays: 12670
276:00 - Deadhead Count: 1224  Mandays: 14012, Active Legs: 15317, Excluded Legs: 2001, DH Excluded Legs: 1209, newMandays: 12670
280:00 - Deadhead Count: 1224  Mandays: 14012, Active Legs: 15317, Excluded Legs: 2001, DH Excluded Legs: 1209, newMandays: 12670
284:00 - Deadhead Count: 1224  Mandays: 14012, Active Legs: 15317, Excluded Legs: 2001, DH Excluded Legs: 1209, newMandays: 12670
288:00 - Deadhead Count: 1224  Mandays: 14012, Active Legs: 15317, Excluded Legs: 2001, DH Excluded Legs: 1209, newMandays: 12670
292:00 - Deadhead Count: 1267  Mandays: 13605, Active Legs: 15323, Excluded Legs: 1995, DH Excluded Legs: 1247, newMandays: 12227
296:00 - Deadhead Count: 1267  Mandays: 13605, Active Legs: 15323, Excluded Legs: 1995, DH Excluded Legs: 1247, newMandays: 12227
300:00 - Deadhead Count: 1267  Mandays: 13605, Active Legs: 15323, Excluded Legs: 1995, DH Excluded Legs: 1247, newMandays: 12227
304:00 - Deadhead Count: 1267  Mandays: 13605, Active Legs: 15323, Excluded Legs: 1995, DH Excluded Legs: 1247, newMandays: 12227
308:00 - Deadhead Count: 1267  Mandays: 13605, Active Legs: 15323, Excluded Legs: 1995, DH Excluded Legs: 1247, newMandays: 12227
312:00 - Deadhead Count: 1267  Mandays: 13605, Active Legs: 15323, Excluded Legs: 1995, DH Excluded Legs: 1247, newMandays: 12227
316:00 - Deadhead Count: 1267  Mandays: 13605, Active Legs: 15323, Excluded Legs: 1995, DH Excluded Legs: 1247, newMandays: 12227
320:00 - Deadhead Count: 1267  Mandays: 13605, Active Legs: 15323, Excluded Legs: 1995, DH Excluded Legs: 1247, newMandays: 12227
324:00 - Deadhead Count: 1267  Mandays: 13605, Active Legs: 15323, Excluded Legs: 1995, DH Excluded Legs: 1247, newMandays: 12227
328:00 - Deadhead Count: 1267  Mandays: 13605, Active Legs: 15323, Excluded Legs: 1995, DH Excluded Legs: 1247, newMandays: 12227
332:00 - Deadhead Count: 1267  Mandays: 13605, Active Legs: 15323, Excluded Legs: 1995, DH Excluded Legs: 1247, newMandays: 12227
336:00 - Deadhead Count: 1267  Mandays: 13605, Active Legs: 15323, Excluded Legs: 1995, DH Excluded Legs: 1247, newMandays: 12227
340:00 - Deadhead Count: 1267  Mandays: 13605, Active Legs: 15323, Excluded Legs: 1995, DH Excluded Legs: 1247, newMandays: 12227
344:00 - Deadhead Count: 1267  Mandays: 13605, Active Legs: 15323, Excluded Legs: 1995, DH Excluded Legs: 1247, newMandays: 12227
348:00 - Deadhead Count: 1267  Mandays: 13605, Active Legs: 15323, Excluded Legs: 1995, DH Excluded Legs: 1247, newMandays: 12227
352:00 - Deadhead Count: 1267  Mandays: 13605, Active Legs: 15323, Excluded Legs: 1995, DH Excluded Legs: 1247, newMandays: 12227
356:00 - Deadhead Count: 1267  Mandays: 13605, Active Legs: 15323, Excluded Legs: 1995, DH Excluded Legs: 1247, newMandays: 12227
360:00 - Deadhead Count: 1267  Mandays: 13605, Active Legs: 15323, Excluded Legs: 1995, DH Excluded Legs: 1247, newMandays: 12227
364:00 - Deadhead Count: 1267  Mandays: 13605, Active Legs: 15323, Excluded Legs: 1995, DH Excluded Legs: 1247, newMandays: 12227
368:00 - Deadhead Count: 1234  Mandays: 13274, Active Legs: 15282, Excluded Legs: 2036, DH Excluded Legs: 1218, newMandays: 11948
372:00 - Deadhead Count: 1268  Mandays: 13331, Active Legs: 15346, Excluded Legs: 1972, DH Excluded Legs: 1252, newMandays: 11967
376:00 - Deadhead Count: 1268  Mandays: 13331, Active Legs: 15346, Excluded Legs: 1972, DH Excluded Legs: 1252, newMandays: 11967
380:00 - Deadhead Count: 1268  Mandays: 13331, Active Legs: 15346, Excluded Legs: 1972, DH Excluded Legs: 1252, newMandays: 11967
384:00 - Deadhead Count: 1268  Mandays: 13331, Active Legs: 15346, Excluded Legs: 1972, DH Excluded Legs: 1252, newMandays: 11967
388:00 - Deadhead Count: 1268  Mandays: 13331, Active Legs: 15346, Excluded Legs: 1972, DH Excluded Legs: 1252, newMandays: 11967
392:00 - Deadhead Count: 1268  Mandays: 13331, Active Legs: 15346, Excluded Legs: 1972, DH Excluded Legs: 1252, newMandays: 11967
396:00 - Deadhead Count: 1268  Mandays: 13331, Active Legs: 15346, Excluded Legs: 1972, DH Excluded Legs: 1252, newMandays: 11967
400:00 - Deadhead Count: 1268  Mandays: 13331, Active Legs: 15346, Excluded Legs: 1972, DH Excluded Legs: 1252, newMandays: 11967
