00:01 - Deadhead Count: 7420  Mandays: 7961, Active Legs: 7633, Excluded Legs: 8023, DH Excluded Legs: 7420, newMandays: 408
108:00 - Deadhead Count: 1073  Mandays: 12489, Active Legs: 12364, Excluded Legs: 3292, DH Excluded Legs: 1034, newMandays: 11326
112:00 - Deadhead Count: 1082  Mandays: 12519, Active Legs: 12483, Excluded Legs: 3173, DH Excluded Legs: 1039, newMandays: 11346
116:00 - Deadhead Count: 1068  Mandays: 12543, Active Legs: 12600, Excluded Legs: 3056, DH Excluded Legs: 1027, newMandays: 11398
120:00 - Deadhead Count: 1079  Mandays: 12618, Active Legs: 12727, Excluded Legs: 2929, DH Excluded Legs: 1044, newMandays: 11459
124:00 - Deadhead Count: 1086  Mandays: 12619, Active Legs: 12835, Excluded Legs: 2821, DH Excluded Legs: 1051, newMandays: 11455
128:00 - Deadhead Count: 1074  Mandays: 12639, Active Legs: 12906, Excluded Legs: 2750, DH Excluded Legs: 1039, newMandays: 11484
132:00 - Deadhead Count: 1071  Mandays: 12631, Active Legs: 12987, Excluded Legs: 2669, DH Excluded Legs: 1034, newMandays: 11483
136:00 - Deadhead Count: 1090  Mandays: 12688, Active Legs: 13085, Excluded Legs: 2571, DH Excluded Legs: 1060, newMandays: 11516
140:00 - Deadhead Count: 1087  Mandays: 12694, Active Legs: 13150, Excluded Legs: 2506, DH Excluded Legs: 1051, newMandays: 11534
144:00 - Deadhead Count: 1105  Mandays: 12781, Active Legs: 13268, Excluded Legs: 2388, DH Excluded Legs: 1073, newMandays: 11602
148:00 - Deadhead Count: 1097  Mandays: 12779, Active Legs: 13327, Excluded Legs: 2329, DH Excluded Legs: 1066, newMandays: 11608
152:00 - Deadhead Count: 1083  Mandays: 12806, Active Legs: 13409, Excluded Legs: 2247, DH Excluded Legs: 1050, newMandays: 11641
156:00 - Deadhead Count: 1087  Mandays: 12871, Active Legs: 13494, Excluded Legs: 2162, DH Excluded Legs: 1053, newMandays: 11706
160:00 - Deadhead Count: 1112  Mandays: 12880, Active Legs: 13575, Excluded Legs: 2081, DH Excluded Legs: 1080, newMandays: 11694
164:00 - Deadhead Count: 1087  Mandays: 12881, Active Legs: 13616, Excluded Legs: 2040, DH Excluded Legs: 1057, newMandays: 11724
168:00 - Deadhead Count: 1090  Mandays: 12879, Active Legs: 13669, Excluded Legs: 1987, DH Excluded Legs: 1061, newMandays: 11719
172:00 - Deadhead Count: 1093  Mandays: 12885, Active Legs: 13712, Excluded Legs: 1944, DH Excluded Legs: 1067, newMandays: 11725
176:00 - Deadhead Count: 1101  Mandays: 12883, Active Legs: 13755, Excluded Legs: 1901, DH Excluded Legs: 1072, newMandays: 11713
180:00 - Deadhead Count: 1089  Mandays: 12880, Active Legs: 13801, Excluded Legs: 1855, DH Excluded Legs: 1062, newMandays: 11714
184:00 - Deadhead Count: 1112  Mandays: 12892, Active Legs: 13840, Excluded Legs: 1816, DH Excluded Legs: 1087, newMandays: 11703
188:00 - Deadhead Count: 1112  Mandays: 12892, Active Legs: 13840, Excluded Legs: 1816, DH Excluded Legs: 1087, newMandays: 11703
192:00 - Deadhead Count: 1112  Mandays: 12892, Active Legs: 13840, Excluded Legs: 1816, DH Excluded Legs: 1087, newMandays: 11703
196:00 - Deadhead Count: 1112  Mandays: 12892, Active Legs: 13840, Excluded Legs: 1816, DH Excluded Legs: 1087, newMandays: 11703
200:00 - Deadhead Count: 1112  Mandays: 12892, Active Legs: 13840, Excluded Legs: 1816, DH Excluded Legs: 1087, newMandays: 11703
204:00 - Deadhead Count: 1112  Mandays: 12892, Active Legs: 13840, Excluded Legs: 1816, DH Excluded Legs: 1087, newMandays: 11703
208:00 - Deadhead Count: 1112  Mandays: 12892, Active Legs: 13840, Excluded Legs: 1816, DH Excluded Legs: 1087, newMandays: 11703
212:00 - Deadhead Count: 1112  Mandays: 12892, Active Legs: 13840, Excluded Legs: 1816, DH Excluded Legs: 1087, newMandays: 11703
216:00 - Deadhead Count: 1112  Mandays: 12892, Active Legs: 13840, Excluded Legs: 1816, DH Excluded Legs: 1087, newMandays: 11703
220:00 - Deadhead Count: 1112  Mandays: 12892, Active Legs: 13840, Excluded Legs: 1816, DH Excluded Legs: 1087, newMandays: 11703
224:00 - Deadhead Count: 1153  Mandays: 12606, Active Legs: 13845, Excluded Legs: 1811, DH Excluded Legs: 1129, newMandays: 11377
228:00 - Deadhead Count: 1153  Mandays: 12606, Active Legs: 13845, Excluded Legs: 1811, DH Excluded Legs: 1129, newMandays: 11377
232:00 - Deadhead Count: 1153  Mandays: 12606, Active Legs: 13845, Excluded Legs: 1811, DH Excluded Legs: 1129, newMandays: 11377
236:00 - Deadhead Count: 1153  Mandays: 12606, Active Legs: 13845, Excluded Legs: 1811, DH Excluded Legs: 1129, newMandays: 11377
240:00 - Deadhead Count: 1072  Mandays: 12453, Active Legs: 13783, Excluded Legs: 1873, DH Excluded Legs: 1052, newMandays: 11319
244:00 - Deadhead Count: 1104  Mandays: 12457, Active Legs: 13833, Excluded Legs: 1823, DH Excluded Legs: 1083, newMandays: 11288
248:00 - Deadhead Count: 1138  Mandays: 12480, Active Legs: 13874, Excluded Legs: 1782, DH Excluded Legs: 1116, newMandays: 11277
252:00 - Deadhead Count: 1138  Mandays: 12480, Active Legs: 13874, Excluded Legs: 1782, DH Excluded Legs: 1116, newMandays: 11277
256:00 - Deadhead Count: 1138  Mandays: 12480, Active Legs: 13874, Excluded Legs: 1782, DH Excluded Legs: 1116, newMandays: 11277
260:00 - Deadhead Count: 1122  Mandays: 12408, Active Legs: 13865, Excluded Legs: 1791, DH Excluded Legs: 1106, newMandays: 11214
264:00 - Deadhead Count: 1096  Mandays: 12393, Active Legs: 13880, Excluded Legs: 1776, DH Excluded Legs: 1080, newMandays: 11226
268:00 - Deadhead Count: 1084  Mandays: 12384, Active Legs: 13877, Excluded Legs: 1779, DH Excluded Legs: 1067, newMandays: 11237
272:00 - Deadhead Count: 1084  Mandays: 12384, Active Legs: 13877, Excluded Legs: 1779, DH Excluded Legs: 1067, newMandays: 11237
276:00 - Deadhead Count: 1084  Mandays: 12384, Active Legs: 13877, Excluded Legs: 1779, DH Excluded Legs: 1067, newMandays: 11237
280:00 - Deadhead Count: 1084  Mandays: 12384, Active Legs: 13877, Excluded Legs: 1779, DH Excluded Legs: 1067, newMandays: 11237
284:00 - Deadhead Count: 1084  Mandays: 12384, Active Legs: 13877, Excluded Legs: 1779, DH Excluded Legs: 1067, newMandays: 11237
288:00 - Deadhead Count: 1084  Mandays: 12384, Active Legs: 13877, Excluded Legs: 1779, DH Excluded Legs: 1067, newMandays: 11237
292:00 - Deadhead Count: 1084  Mandays: 12384, Active Legs: 13877, Excluded Legs: 1779, DH Excluded Legs: 1067, newMandays: 11237
296:00 - Deadhead Count: 1084  Mandays: 12384, Active Legs: 13877, Excluded Legs: 1779, DH Excluded Legs: 1067, newMandays: 11237
300:00 - Deadhead Count: 1084  Mandays: 12384, Active Legs: 13877, Excluded Legs: 1779, DH Excluded Legs: 1067, newMandays: 11237
304:00 - Deadhead Count: 1084  Mandays: 12384, Active Legs: 13877, Excluded Legs: 1779, DH Excluded Legs: 1067, newMandays: 11237
308:00 - Deadhead Count: 1084  Mandays: 12384, Active Legs: 13877, Excluded Legs: 1779, DH Excluded Legs: 1067, newMandays: 11237
312:00 - Deadhead Count: 1084  Mandays: 12384, Active Legs: 13877, Excluded Legs: 1779, DH Excluded Legs: 1067, newMandays: 11237
316:00 - Deadhead Count: 1084  Mandays: 12384, Active Legs: 13877, Excluded Legs: 1779, DH Excluded Legs: 1067, newMandays: 11237
320:00 - Deadhead Count: 1084  Mandays: 12384, Active Legs: 13877, Excluded Legs: 1779, DH Excluded Legs: 1067, newMandays: 11237
324:00 - Deadhead Count: 1084  Mandays: 12384, Active Legs: 13877, Excluded Legs: 1779, DH Excluded Legs: 1067, newMandays: 11237
328:00 - Deadhead Count: 1084  Mandays: 12384, Active Legs: 13877, Excluded Legs: 1779, DH Excluded Legs: 1067, newMandays: 11237
332:00 - Deadhead Count: 1084  Mandays: 12384, Active Legs: 13877, Excluded Legs: 1779, DH Excluded Legs: 1067, newMandays: 11237
336:00 - Deadhead Count: 1084  Mandays: 12384, Active Legs: 13877, Excluded Legs: 1779, DH Excluded Legs: 1067, newMandays: 11237
340:00 - Deadhead Count: 1084  Mandays: 12384, Active Legs: 13877, Excluded Legs: 1779, DH Excluded Legs: 1067, newMandays: 11237
344:00 - Deadhead Count: 1084  Mandays: 12384, Active Legs: 13877, Excluded Legs: 1779, DH Excluded Legs: 1067, newMandays: 11237
348:00 - Deadhead Count: 1084  Mandays: 12384, Active Legs: 13877, Excluded Legs: 1779, DH Excluded Legs: 1067, newMandays: 11237
352:00 - Deadhead Count: 1084  Mandays: 12384, Active Legs: 13877, Excluded Legs: 1779, DH Excluded Legs: 1067, newMandays: 11237
356:00 - Deadhead Count: 1084  Mandays: 12384, Active Legs: 13877, Excluded Legs: 1779, DH Excluded Legs: 1067, newMandays: 11237
360:00 - Deadhead Count: 1084  Mandays: 12384, Active Legs: 13877, Excluded Legs: 1779, DH Excluded Legs: 1067, newMandays: 11237
364:00 - Deadhead Count: 1084  Mandays: 12384, Active Legs: 13877, Excluded Legs: 1779, DH Excluded Legs: 1067, newMandays: 11237
368:00 - Deadhead Count: 1084  Mandays: 12384, Active Legs: 13877, Excluded Legs: 1779, DH Excluded Legs: 1067, newMandays: 11237
372:00 - Deadhead Count: 1084  Mandays: 12384, Active Legs: 13877, Excluded Legs: 1779, DH Excluded Legs: 1067, newMandays: 11237
376:00 - Deadhead Count: 1179  Mandays: 11972, Active Legs: 13913, Excluded Legs: 1743, DH Excluded Legs: 1162, newMandays: 10739
380:00 - Deadhead Count: 1081  Mandays: 11911, Active Legs: 13864, Excluded Legs: 1792, DH Excluded Legs: 1063, newMandays: 10784
384:00 - Deadhead Count: 1080  Mandays: 11932, Active Legs: 13901, Excluded Legs: 1755, DH Excluded Legs: 1062, newMandays: 10797
388:00 - Deadhead Count: 1110  Mandays: 11994, Active Legs: 13960, Excluded Legs: 1696, DH Excluded Legs: 1093, newMandays: 10833
392:00 - Deadhead Count: 1110  Mandays: 11994, Active Legs: 13960, Excluded Legs: 1696, DH Excluded Legs: 1093, newMandays: 10833
396:00 - Deadhead Count: 1110  Mandays: 11994, Active Legs: 13960, Excluded Legs: 1696, DH Excluded Legs: 1093, newMandays: 10833
400:00 - Deadhead Count: 1110  Mandays: 11994, Active Legs: 13960, Excluded Legs: 1696, DH Excluded Legs: 1093, newMandays: 10833
